book	chapter	verse	wlc	lxx	vulg	clem	tr	kjv
Lam	4	10	יְדֵי נָשִׁים רַחֲמָנִיּוֹת בִּשְּׁלוּ יַלְדֵיהֶן הָיוּ לְבָרוֹת לָמוֹ בְּשֶׁבֶר בַּת־עַמִּי ׃ ס	Ἰώδ. Χεῖρες γυναικῶν οἰκτειρμόναων ἥψησαν τὰ παιδία αὐτῶν, ἐγενήθησαν εἰς βρῶσιν αὐταῖς ἐν τῷ συντρίμματι τῆς θυγατρὸς λαοῦ μου.	IOTH manus mulierum misericordium coxerunt filios suos facti sunt cibus earum in contritione filiae populi mei	Jod Manus mulierum misericordium coxerunt filios suos; facti sunt cibus earum in contritione fili populi mei.		The hands of the pitiful women have sodden their own children: they were their meat in the destruction of the daughter of my people.
Lam	4	11	כִּלָּה יְהוָה אֶת־חֲמָתוֹ שָׁפַךְ חֲרוֹן אַפּוֹ וַיַּצֶּת־אֵשׁ בְּצִיּוֹן וַתֹּאכַל יְסוֹדֹתֶיהָ ׃ ס	Χάφ. Συνετέλεσεν Κύριος θυμὸν αὐτοῦ, ἐξέχεεν θυμὸν ὀργῆς αὐτοῦ, καὶ ἀνῆψεν πῦρ ἐν Σειών, καὶ κατέφαγεν τὰ θεμέλια αὐτῆς.	CAPH conplevit Dominus furorem suum effudit iram indignationis suae et succendit ignem in Sion et devoravit fundamenta eius	Caph Complevit Dominus furorem suum, effudit iram indignationis su: et succendit ignem in Sion, et devoravit fundamenta ejus.		The Lord hath accomplished his fury; he hath poured out his fierce anger, and hath kindled a fire in Zion, and it hath devoured the foundations thereof.
Lam	4	12	לֹא הֶאֱמִינוּ מַלְכֵי־אֶרֶץ וְכֹל יֹשְׁבֵי תֵבֵל כִּי יָבֹא צַר וְאוֹיֵב בְּשַׁעֲרֵי יְרוּשָׁלִָם ׃ ס	Αάβδ. Οὐκ ἐπίστευσαν βασιλεῖς γῆς, πάντες οἱ κατοικοῦντες τὴν οἰκουμένην, ὅτι εἰσελεύσεται ἐχθρὸς καὶ ἐκθλίίδων διὰ τῶν πυλῶν Ἰε. ρουσαλήμ.	LAMED non crediderunt reges terrae et universi habitatores orbis quoniam ingrederetur hostis et inimicus per portas Hierusalem	Lamed Non crediderunt reges terr, et universi habitatores orbis, quoniam ingrederetur hostis et inimicus per portas Jerusalem.		The kings of the earth, and all the inhabitants of the world, would not have believed that the adversary and the enemy should have entered into the gates of Jerusalem.
Lam	4	13	מֵחַטֹּאת נְבִיאֶיהָ עֲוֹנוֹת כֹּהֲנֶיהָ הַשֹּׁפְכִים בְּקִרְבָּהּ דַּם צַדִּיקִים ׃ ס	Μήμ. Ἐξ ἁμαρτιῶν προφητῶν αὐτῆς, ἀδικιῶν ἱερέων αὐτῆς, τῶν εκχεοντων αἶμα δίκαιον ἐν μέσῳ αὐτῆς.	MEM propter peccata prophetarum eius iniquitates sacerdotum eius qui effuderunt in medio eius sanguinem iustorum	Mem Propter peccata prophetarum ejus, et iniquitates sacerdotum ejus, qui effuderunt in medio ejus sanguinem justorum.		For the sins of her prophets, and the iniquities of her priests, that have shed the blood of the just in the midst of her,
Lam	4	14	נָעוּ עִוְרִים בַּחוּצוֹת נְגֹאֲלוּ בַּדָּם בְּלֹא יוּכְלוּ יִגְּעוּ בִּלְבֻשֵׁיהֶם ׃ ס	Nούν. Ἐσαλεύθησαν ἐγρήγοροι αὐτῆς ἐν ταῖς ἐξόδοις, ἐμολύνθησαν ἐν αἵματι ἐν τῷ μὴ δύνασθαι αὐτούς, ἥψαντο ἐνδυμάτων αὐτῶν.	NUN erraverunt caeci in plateis polluti sunt sanguine cumque non possent tenuerunt lacinias suas	Nun Erraverunt cci in plateis, polluti sunt in sanguine; cumque non possent, tenuerunt lacinias suas.		They have wandered as blind men in the streets, they have polluted themselves with blood, so that men could not touch their garments.
Lam	4	15	סוּרוּ טָמֵא קָרְאוּ לָמוֹ סוּרוּ סוּרוּ אַל־תִּגָּעוּ כִּי נָצוּ גַּם־נָעוּ אָמְרוּ בַּגּוֹיִם לֹא יוֹסִיפוּ לָגוּר ׃ ס	Σάμεχ. Ἀπόστητε ἀκαθάρτων, καλέσατε αὐτοὺς Ἀπόστητε ἀπόστητε, μὴ ἄπτεσθε, ὅτι ἀνήφθησαν καί γε ἐσαλεύθησαν· εἶπατε ἐν τοῖς ἔθνεσιν οὐ μὴ προσθῶσιν τοῦ παροικεῖν.	SAMECH recedite polluti clamaverunt eis recedite abite nolite tangere iurgati quippe sunt et commoti dixerunt inter gentes non addet ultra ut habitet in eis	Samech Recedite polluti, clamaverunt eis; recedite, abite, nolite tangere: jurgati quippe sunt, et commoti dixerunt inter gentes: Non addet ultra ut habitet in eis.		They cried unto them, Depart ye; it is unclean; depart, depart, touch not: when they fled away and wandered, they said among the heathen, They shall no more sojourn there.
Lam	4	16	פְּנֵי יְהוָה חִלְּקָם לֹא יוֹסִיף לְהַבִּיטָם פְּנֵי כֹהֲנִים לֹא נָשָׂאוּ זְקֵנִים לֹא חָנָנוּ ׃ ס	Ἄιν. Πρόσωπον Κυρίου μερὶς αὐτῶν, οὐ προσθήσει ἐπιβλέψαι αὐτοῖς· πρόσωπον ἱερέων οὐκ ἔλαβον, προφήτας οὐκ ἠλέησαν.	FE facies Domini divisit eos non addet ut respiciat eos facies sacerdotum non erubuerunt neque senum miserti sunt	Phe Facies Domini divisit eos, non addet ut respiciat eos; facies sacerdotum non erubuerunt, neque senum miserti sunt.		The anger of the Lord hath divided them; he will no more regard them: they respected not the persons of the priests, they favoured not the elders.
Lam	4	17	עוֹדֵינָה תִּכְלֶינָה עֵינֵינוּ אֶל־עֶזְרָתֵנוּ הָבֶל בְּצִפִּיָּתֵנוּ צִפִּינוּ אֶל־גּוֹי לֹא יוֹשִׁעַ ׃ ס	Φή. Ἔτι ὄντων ἡμῶν ἐξέλιπον οἱ ὀφθαλμοὶ ἡμῶν, εἰς τὴν βοήθειαν ἡμῶν μάταια ἀποσκοπευόντων ἡμῶν.	AIN cum adhuc subsisteremus defecerunt oculi nostri ad auxilium nostrum vanum cum respiceremus adtenti ad gentem quae salvare non poterat	Ain Cum adhuc subsisteremus, defecerunt oculi nostri ad auxilium nostrum vanum; cum respiceremus attenti ad gentem qu salvare non poterat.		As for us, our eyes as yet failed for our vain help: in our watching we have watched for a nation that could not save us.
Lam	4	18	צָדוּ צְעָדֵינוּ מִלֶּכֶת בִּרְחֹבֹתֵינוּ קָרַב קִצֵּינוּ מָלְאוּ יָמֵינוּ כִּי־בָא קִצֵּינוּ ׃ ס	Ταδή. Ἀπεσκοπεύσαμεν εἰς ἔθνος οὐ σῶζον, ἐθηρεύσαμεν μικροὺς ἡμῶν τοῦ μὴ πορεύεσθαι ἐν ταῖς πλατείαις ἡμῶν.	SADE lubricaverunt vestigia nostra in itinere platearum nostrarum adpropinquavit finis noster conpleti sunt dies nostri quia venit finis noster	Sade Lubricaverunt vestigia nostra in itinere platearum nostrarum; appropinquavit finis noster, completi sunt dies nostri, quia venit finis noster.		They hunt our steps, that we cannot go in our streets: our end is near, our days are fulfilled; for our end is come.
Lam	4	19	קַלִּים הָיוּ רֹדְפֵינוּ מִנִּשְׁרֵי שָׁמָיִם עַל־הֶהָרִים דְּלָקֻנוּ בַּמִּדְבָּר אָרְבוּ לָנוּ ׃ ס	Κὼφ. Ἤγγικεν ὁ καιρὸς ἡμῶν, ἐπληρώθησαν αἱ ἡμέραι ἡμῶν, πάρεστιν ὁ καιρὸς ἡμῶν· κοῦφοι ἐγένοντο οἱ διώκοντες ἡμᾶς ὑπέρ ἀετοὺς οὐρανοῦ, ἐπὶ τῶν ὀρέων ἐξέπτησαν, ἐν ἐρήμῳ ἐνήδρευσαν ἡμᾶς.	COPH velociores fuerunt persecutores nostri aquilis caeli super montes persecuti sunt nos in deserto insidiati sunt nobis	Coph Velociores fuerunt persecutores nostri aquilis cli; super montes persecuti sunt nos, in deserto insidiati sunt nobis.		Our persecutors are swifter than the eagles of the heaven: they pursued us upon the mountains, they laid wait for us in the wilderness.
Lam	4	20	רוּחַ אַפֵּינוּ מְשִׁיחַ יְהוָה נִלְכַּד בִּשְׁחִיתוֹתָם אֲשֶׁר אָמַרְנוּ בְּצִלּוֹ נִחְיֶה בַגּוֹיִם ׃ ס	'Ρήχς. Πνεῦμα προσώπου ἡμῶν χριστὸς Κύριος συνελήμφθη ἐν ταῖς διαφθοραῖς αὐτῶν, οὖ εἶπαμεν Ἐν τῇ σκιῷ αὐτοῦ ζησόμεθα ἐν τοῖς ἔθνεσιν.	RES spiritus oris nostri christus dominus captus est in peccatis nostris cui diximus in umbra tua vivemus in gentibus	Res Spiritus oris nostri, christus Dominus, captus est in peccatis nostris, cui diximus: In umbra tua vivemus in gentibus.		The breath of our nostrils, the anointed of the Lord, was taken in their pits, of whom we said, Under his shadow we shall live among the heathen.
Lam	4	21	שִׂישִׂי וְשִׂמְחִי בַּת־אֱדוֹם יוֹשַׁבְתִּי בְּאֶרֶץ עוּץ גַּם־עָלַיִךְ תַּעֲבָר־כּוֹס תִּשְׁכְּרִי וְתִתְעָרִי ׃ ס	Χσέν. Χαῖρε καὶ εὐφραίνου, θύγατερ Ἰδουμαίας ἡ κατοικοῦσα ἐπὶ γῆς. καί γε ἐπὶ σὲ διελεύσεται τὸ ποτήριον Κυρίου, μεθυσθήσῃ καὶ ἀποχεεῖς.	SEN gaude et laetare filia Edom quae habitas in terra Hus ad te quoque perveniet calix inebriaberis atque nudaberis	Sin Gaude et ltare, filia Edom, qu habitas in terra Hus! ad te quoque perveniet calix: inebriaberis, atque nudaberis.		Rejoice and be glad, O daughter of Edom, that dwellest in the land of Uz; the cup also shall pass through unto thee: thou shalt be drunken, and shalt make thyself naked.
Lam	4	22	תַּם־עֲוֹנֵךְ בַּת־צִיּוֹן לֹא יוֹסִיף לְהַגְלוֹתֵךְ פָּקַד עֲוֹנֵךְ בַּת־אֱדוֹם גִּלָּה עַל־חַטֹּאתָיִךְ ׃ פ	θαύ Ἐξέλιπεν ἡ ἀνομία σου, θύγατερ Σειών, οὐ προσθήσει ἀποικίσαι σε. ἐπεσκέψατο ἀνομίας σου, θυγάτηρ Ἐδώμ, ἀπεκάλυψεν ἐπὶ τὰ ἀσεβήματά σου.	THAU conpleta est iniquitas tua filia Sion non addet ultra ut transmigret te visitavit iniquitatem tuam filia Edom discoperuit peccata tua	Thau Completa est iniquitas tua, filia Sion: non addet ultra ut transmigret te. Visitavit iniquitatem tuam, filia Edom; discooperuit peccata tua.]		The punishment of thine iniquity is accomplished, O daughter of Zion; he will no more carry thee away into captivity: he will visit thine iniquity, O daughter of Edom; he will discover thy sins.
Lam	5	1	זְכֹר יְהוָה מֶה־הָיָה לָנוּ הַבֵּיט וּרְאֵה אֶת־חֶרְפָּתֵנוּ ׃	Μνήσθητι, Κύριε, ὅ τι ἐγενήθη ἡμῖν, ἐπίκκβλεψον καὶ ἴδε τὸν ὀνειδισμὸν ἡμῶν.	recordare Domine quid acciderit nobis intuere et respice obprobrium nostrum	[Recordare, Domine, quid acciderit nobis; intuere et respice opprobrium nostrum.		Remember, O Lord, what is come upon us: consider, and behold our reproach.
Lam	5	2	נַחֲלָתֵנוּ נֶהֶפְכָה לְזָרִים בָּתֵּינוּ לְנָכְרִים ׃	κληρονομία ἡμῶν μετεστράφη ἀλλοτρίοις, οἱ οἶκοι ἡμῶν ξένοις.	hereditas nostra versa est ad alienos domus nostrae ad extraneos	Hreditas nostra versa est ad alienos, domus nostr ad extraneos.		Our inheritance is turned to strangers, our houses to aliens.
Lam	5	3	יְתוֹמִים הָיִינוּ אֵין אָב אִמֹּתֵינוּ כְּאַלְמָנוֹת ׃	ὀρφανοὶ ἐγενήθημεν, οὐχ ὑπάρχει πατήρ, μητέρες ἡμῶν ὡς αἱ χῆραι.	pupilli facti sumus absque patre matres nostrae quasi viduae	Pupilli facti sumus absque patre, matres nostr quasi vidu.		We are orphans and fatherless, our mothers are as widows.
Lam	5	4	מֵימֵינוּ בְּכֶסֶף שָׁתִינוּ עֵצֵינוּ בִּמְחִיר יָבֹאוּ ׃	ἐξ ἡμερῶν ἡμῶν ξύλα ἡμῶν ἐν ἀλλάγματι ἦλθεν·	aquam nostram pecunia bibimus ligna nostra pretio conparavimus	Aquam nostram pecunia bibimus; ligna nostra pretio comparavimus.		We have drunken our water for money; our wood is sold unto us.
Lam	5	5	עַל צַוָּארֵנוּ נִרְדָּפְנוּ יָגַעְנוּ לֹא הוּנַח־לָנוּ ׃	ἐπὶ τὸν τράχηλον ἡμῶν ἐδιώχθημεν· ἐκοπιάσαμεν, οὐκ ἀνεπαύθημεν.	cervicibus minabamur lassis non dabatur requies	Cervicibus nostris minabamur, lassis non dabatur requies.		Our necks are under persecution: we labour, and have no rest.
Lam	5	6	מִצְרַיִם נָתַנּוּ יָד אַשּׁוּר לִשְׂבֹּעַ לָחֶם ׃	Aἶγυπτος ἔδωκεν χείρα. Ἀσσοὺρ εἰς πλησμονὴν αὐτῶν.	Aegypto dedimus manum et Assyriis ut saturaremur pane	gypto dedimus manum et Assyriis, ut saturaremur pane.		We have given the hand to the Egyptians, and to the Assyrians, to be satisfied with bread.
Lam	5	7	אֲבֹתֵינוּ חָטְאוּ אֵינָם ַאֲנַחְנוּ עֲוֹנֹתֵיהֶם סָבָלְנוּ ׃	οἱ πατέρες ἡμῶν ἥμαρτον, οὐχ ὑπάρχουσιν, ἡμεῖς τὰ ἀνομήματα αὐτῶν ὑπέσχομεν.	patres nostri peccaverunt et non sunt et nos iniquitates eorum portavimus	Patres nostri peccaverunt, et non sunt: et nos iniquitates eorum portavimus.		Our fathers have sinned, and are not; and we have borne their iniquities.
Lam	5	8	עֲבָדִים מָשְׁלוּ בָנוּ פֹּרֵק אֵין מִיָּדָם ׃	δοῦλοι ἐκυρίευσαν ἡμῶν, λυτρούμενος οὐκ ἔστιν ἐκ τῆς χειρὸς αὐτῶν.	servi dominati sunt nostri non fuit qui redimeret de manu eorum	Servi dominati sunt nostri: non fuit qui redimeret de manu eorum.		Servants have ruled over us: there is none that doth deliver us out of their hand.
Lam	5	9	בְּנַפְשֵׁנוּ נָבִיא לַחְמֵנוּ מִפְּנֵי חֶרֶב הַמִּדְבָּר ׃	ἐν ταῖς ψυχαῖς ἡμῶν εἰσοίσομεν ἄρτον ἡμῶν ἀπὸ προσώπου όομφαίας τῆς ἐρήμου.	in animabus nostris adferebamus panem nobis a facie gladii in deserto	In animabus nostris afferebamus panem nobis, a facie gladii in deserto.		We gat our bread with the peril of our lives because of the sword of the wilderness.
Lam	5	10	עוֹרֵנוּ כְּתַנּוּר נִכְמָרוּ מִפְּנֵי זַלְעֲפוֹת רָעָב ׃	τὸ δέρμα ἡμῶν ὡς κλίβανος ἐπελιώθη, συνεσπάσθησαν ἀπὸ προσώπου καταιγίδων λιμοῦ.	pellis nostra quasi clibanus exusta est a facie tempestatum famis	Pellis nostra quasi clibanus exusta est, a facie tempestatum famis.		Our skin was black like an oven because of the terrible famine.
Lam	5	11	נָשִׁים בְּצִיּוֹן עִנּוּ בְּתֻלֹת בְּעָרֵי יְהוּדָה ׃	γυναῖκας ἐν Σειὼν ἐταπείνωσαν, παρθένους ἐν πόλεσιν Ἰούδα.	mulieres in Sion humiliaverunt virgines in civitatibus Iuda	Mulieres in Sion humiliaverunt, et virgines in civitatibus Juda.		They ravished the women in Zion, and the maids in the cities of Judah.
Lam	5	12	שָׂרִים בְּיָדָם נִתְלוּ פְּנֵי זְקֵנִים לֹא נֶהְדָּרוּ ׃	ἄρχοντες ἐν χερσὶν αὐτῶν ἐκρεμάσθησαν, πρεσβύτεροι οὐκ ἐδοξάσθησαν.	principes manu suspensi sunt facies senum non erubuerunt	Principes manu suspensi sunt; facies senum non erubuerunt.		Princes are hanged up by their hand: the faces of elders were not honoured.
Lam	5	13	בַּחוּרִים טְחוֹן נָשָׂאוּ וּנְעָרִים בָּעֵץ כָּשָׁלוּ ׃	ἐκλεκτοὶ κλαυθμὸν ἀνέλαβον, καὶ νεανίσκοι ἐν ξύλῳ ἠσθένησαν.	adulescentibus inpudice abusi sunt et pueri in ligno corruerunt	Adolescentibus impudice abusi sunt, et pueri in ligno corruerunt.		They took the young men to grind, and the children fell under the wood.
Lam	5	14	זְקֵנִים מִשַּׁעַר שָׁבָתוּ בַּחוּרִים מִנְּגִינָתָם ׃	καὶ πρεσβῦται ἀπὸ πύλης κατέπαυσαν, ἐκλεκτοὶ ἐκ ψαλμῶν αὐτῶν κατέπαυσαν,	senes de portis defecerunt iuvenes de choro psallentium	Senes defecerunt de portis, juvenes de choro psallentium.		The elders have ceased from the gate, the young men from their musick.
Lam	5	15	שָׁבַת מְשׂוֹשׂ לִבֵּנוּ נֶהְפַּךְ לְאֵבֶל מְחֹלֵנוּ ׃	κατέλυσεν χαρὰ καρδίας ἡμῶν, ἐστράφη εἰς πένθος ὁ χορὸς ἡμῶν,	defecit gaudium cordis nostri versus est in luctu chorus noster	Defecit gaudium cordis nostri; versus est in luctum chorus noster.		The joy of our heart is ceased; our dance is turned into mourning.
Lam	5	16	נָפְלָה עֲטֶרֶת רֹאשֵׁנוּ אוֹי־נָא לָנוּ כִּי חָטָאנוּ ׃	ἔπεσεν ὁ στέφανος ἡμῶν τῆς κεφαλῆς. οὐαὶ δὴ ἡμῖν, ὅτι ἡμάρτομεν.	cecidit corona capitis nostri vae nobis quia peccavimus	Cecidit corona capitis nostri: v nobis, quia peccavimus!		The crown is fallen from our head: woe unto us, that we have sinned!
Lam	5	17	עַל־זֶה הָיָה דָוֶה לִבֵּנוּ עַל־אֵלֶּה חָשְׁכוּ עֵינֵינוּ ׃	περὶ τούτου ἐγενήθη ὀδύνη ὀδυνηρὰ ἡ καρδία ἡμῶν. περὶ τούτου ἐσκότασαν οἱ ὀφθαλμοὶ ἡμῶν.	propterea maestum factum est cor nostrum ideo contenebrati sunt oculi nostri	Propterea mstum factum est cor nostrum; ideo contenebrati sunt oculi nostri,		For this our heart is faint; for these things our eyes are dim.
Lam	5	18	עַל הַר־צִיּוֹן שֶׁשָּׁמֵם שׁוּעָלִים הִלְּכוּ־בוֹ ׃ פ	ἐπ᾿ ὄρος Σειών, ὅτι ἠφανίσθη, ἀλώπεκες διῆλθον ἐν αὐτῇ.	propter montem Sion quia disperiit vulpes ambulaverunt in eo	propter montem Sion quia disperiit; vulpes ambulaverunt in eo.		Because of the mountain of Zion, which is desolate, the foxes walk upon it.
Lam	5	19	אַתָּה יְהוָה לְעוֹלָם תֵּשֵׁב כִּסְאֲךָ לְדֹר וָדוֹר ׃	σὺ δέ, Κύριε, εἰς τὸν αἰῶνα κατοικήσεις, ὁ θρόνος σου εἰς γενεὰν καὶ γενεάν.	tu autem Domine in aeternum permanebis solium tuum in generatione et generatione	Tu autem, Domine, in ternum permanebis, solium tuum in generationem et generationem.		Thou, O Lord, remainest for ever; thy throne from generation to generation.
Lam	5	20	לָמָּה לָנֶצַח תִּשְׁכָּחֵנוּ תַּעַזְבֵנוּ לְאֹרֶךְ יָמִים ׃	ζνα τί εἰς νῖκος ἐπιλήσῃ ἡμῶν; καταλείψεις ἡμᾶς εἰς μακρότητα ἡμερῶν;	quare in perpetuum oblivisceris nostri derelinques nos in longitudinem dierum	Quare in perpetuum oblivisceris nostri, derelinques nos in longitudine dierum?		Wherefore dost thou forget us for ever, and forsake us so long time?
Lam	5	21	הֲשִׁיבֵנוּ יְהוָה אֵלֶיךָ וְנָשׁוּב חַדֵּשׁ יָמֵינוּ כְּקֶדֶם ׃	ἐπίστρεψον ἡμᾶς, Κύριε, πρὸς σέ, καὶ ἐπιστραφησόμεθα· καὶ ἀνακαίνισον ἡμέρας ἡμῶν καθὼς ἔμπροσθεν.	converte nos Domine ad te et convertemur innova dies nostros sicut a principio	Converte nos, Domine, ad te, et convertemur; innova dies nostros, sicut a principio.		Turn thou us unto thee, O Lord, and we shall be turned; renew our days as of old.
Lam	5	22	כִּי אִם־מָאֹס מְאַסְתָּנוּ קָצַפְתָּ עָלֵינוּ עַד־מְאֹד ׃	ὅτι ἀπωθούμενος ἀπώσω ἡμᾶς, ὐργίσθης ἐφʼ ἡμᾶς ἕως σφόδρα.	sed proiciens reppulisti nos iratus es contra nos vehementer	Sed projiciens repulisti nos: iratus es contra nos vehementer.]		But thou hast utterly rejected us; thou art very wroth against us.
